582	35.5503
582.042	36.7503
582.084	37.8503
582.126	39.1503
582.168	40.4003
582.21	41.8003
582.252	43.2003
582.294	44.0503
582.336	45.7003
582.378	47.2503
582.42	48.8003
582.462	50.2003
582.504	51.1503
582.546	52.2503
582.588	53.8003
582.63	54.9003
582.672	56.5503
582.714	57.8003
582.756	59.1003
582.798	60.2003
582.84	62.0003
582.882	63.7003
582.924	64.8003
582.966	66.0003
583.008	67.1503
583.05	68.3003
583.092	69.8003
583.134	71.4003
583.176	72.8003
583.218	74.2503
583.26	75.4503
583.302	76.8503
583.344	78.1003
583.386	79.6003
583.428	80.8003
583.47	82.1503
583.512	83.4503
583.554	85.2503
583.596	86.3503
583.638	87.3003
583.68	88.8503
583.722	90.2503
583.764	92.0003
583.806	93.5503
583.848	94.9003
583.89	96.6503
583.932	97.8003
583.974	99.0003
584.016	100.05
584.058	101.5
584.1	103.1
584.142	104.55
584.184	105.95
584.226	107.15
584.268	108.7
584.31	110.35
584.352	111.8
584.394	113.5
584.436	114.7
584.478	115.85
584.52	116.85
584.562	118.35
584.604	119.85
584.646	121.35
584.688	123.1
584.73	124.15
584.772	125.75
584.814	127.5
584.856	129
584.898	130.8
584.94	131.55
584.982	132.8
585.024	134.2
585.066	135.35
585.108	137.05
585.15	138.55
585.192	140.2
585.234	141
585.276	143.4
585.318	145.2
585.36	146.85
585.402	148.15
585.444	149.5
585.486	150.45
585.528	151.9
585.57	153.4
585.612	154.85
585.654	156.3
585.696	157.5
585.738	159.05
585.78	160.8
585.822	162.35
585.864	163.8
585.906	164.9
585.948	166.05
585.99	167
586.032	168.95
586.074	170.6
586.116	171.9
586.158	173.45
586.2	174.5
586.242	176.8
586.284	177.5
586.326	179.15
586.368	180.55
586.41	182.15
586.452	183.15
586.494	184.4
586.536	186.35
586.578	187.25
586.62	188.55
586.662	189.5
586.704	191.45
586.746	193.75
586.788	195.05
586.83	196.3
586.872	197.5
586.914	199.05
586.956	199.85
586.998	201.75
587.04	203.05
587.082	204.6
587.124	206.1
587.166	207.3
587.208	208.4
587.25	210.6
587.292	212.05
587.334	213.65
587.376	212.85
587.418	214.7
587.46	215.75
587.502	216.85
587.544	218.25
587.586	219.8
587.628	221
587.67	222.85
587.712	225.6
587.754	227.65
587.796	228.8
587.838	230.3
587.88	231.4
587.922	232.6
587.964	233.35
588.006	235.05
588.048	235.4
588.09	236.6
588.132	236.55
588.174	237.55
588.216	238.85
588.258	241.65
588.3	242.65
588.342	243.35
588.384	244.05
588.426	244.9
588.468	245.3
588.51	246.4
588.552	246.65
588.594	245.3
588.636	245.9
588.678	247.4
588.72	246.95
588.762	247.25
588.804	247.4
588.846	247.65
588.888	247.25
588.93	247.6
588.972	247.25
589.014	246.95
589.056	246.75
589.098	247.75
589.14	247.4
589.182	246.9
589.224	246.25
589.266	246.15
589.308	245.55
589.35	243.85
589.392	243.05
589.434	242.45
589.476	241.8
589.518	240.6
589.56	240
589.602	239.6
589.644	238.85
589.686	237.15
589.728	236.95
589.77	235.75
589.812	234.95
589.854	233.5
589.896	232.6
589.938	230.95
589.98	228.4
590.022	227.35
590.064	224.4
590.106	224.65
590.148	224.55
590.19	222.15
590.232	219.75
590.274	221.9
590.316	220.7
590.358	218.4
590.4	216.55
590.442	215.6
590.484	214.15
590.526	214.65
590.568	213.1
590.61	211.85
590.652	210.35
590.694	208.65
590.736	207.05
590.778	205.55
590.82	204.55
590.862	202.9
590.904	202.35
590.946	201.25
590.988	199.75
591.03	197.15
591.072	196.1
591.114	194.35
591.156	192.95
591.198	191.55
591.24	189.75
591.282	189.1
591.324	187.45
591.366	186.2
591.408	185.05
591.45	183.65
591.492	182.2
591.534	182.1
591.576	180.65
591.618	179
591.66	177.45
591.702	175.9
591.744	174.7
591.786	173.5
591.828	172.35
591.87	170.8
591.912	169.4
591.954	168.05
591.996	166.2
592.038	165.1
592.08	163.55
592.122	161.95
592.164	160.6
592.206	159.15
592.248	157.85
592.29	156.45
592.332	155.15
592.374	154
592.416	152.75
592.458	151.4
592.5	149.8
592.542	148.4
592.584	146.7
592.626	145.2
592.668	143.3
592.71	142.1
592.752	141.1
592.794	139.65
592.836	138.25
592.878	136.75
592.92	134.9
592.962	133.7
593.004	132.35
593.046	130.65
593.088	129.1
593.13	127.2
593.172	125.85
593.214	124.4
593.256	123.05
593.298	121.7
593.34	120.45
593.382	119
593.424	117.65
593.466	115.8
593.508	115.05
593.55	113.3
593.592	111.65
593.634	110.1
593.676	108.75
593.718	107.45
593.76	106.05
593.802	104.7
593.844	103.15
593.886	101.75
593.928	100.7
593.97	99.6003
594.012	98.1003
594.054	96.1003
594.096	93.9503
594.138	92.3503
594.18	91.2503
594.222	89.7503
594.264	88.5003
594.306	87.4003
594.348	85.9003
594.39	84.4003
594.432	82.9503
594.474	81.5003
594.516	80.0003
594.558	78.0003
594.6	76.4003
594.642	74.9503
594.684	73.7503
594.726	72.4003
594.768	70.9503
594.81	69.7003
594.852	67.9003
594.894	66.6003
594.936	64.7503
594.978	63.5003
595.02	61.7503
595.062	59.9003
595.104	58.3503
595.146	57.1003
595.188	55.9003
595.23	54.7503
595.272	53.2503
595.314	51.7003
595.356	50.1503
595.398	48.8003
595.44	47.5503
595.482	46.0003
595.524	44.1503
595.566	42.4503
595.608	40.9503
595.65	39.5003
595.692	38.6503
595.734	37.2003
595.776	35.9003
595.818	34.3003
595.86	32.8003
595.902	31.5503
595.944	30.1953
595.986	28.7503
