582	0.668027
582.021	0.673027
582.042	0.675527
582.063	0.678527
582.084	0.683027
582.105	0.683027
582.126	0.688027
582.147	0.695527
582.168	0.696027
582.189	0.702527
582.21	0.704527
582.231	0.707027
582.252	0.713027
582.273	0.716027
582.294	0.718527
582.315	0.728027
582.336	0.728027
582.357	0.733027
582.378	0.744027
582.399	0.746527
582.42	0.752027
582.441	0.760527
582.462	0.763527
582.483	0.770527
582.504	0.777527
582.525	0.782527
582.546	0.785527
582.567	0.796527
582.588	0.803027
582.609	0.812527
582.63	0.824527
582.651	0.842027
582.672	0.862527
582.693	0.879027
582.714	0.902527
582.735	0.920027
582.756	0.941527
582.777	0.970527
582.798	1.01753
582.819	1.05903
582.84	1.11403
582.861	1.18753
582.882	1.27603
582.903	1.34403
582.924	1.42603
582.945	1.50153
582.966	1.59153
582.987	1.67103
583.008	1.77453
583.029	1.88803
583.05	1.98603
583.071	2.10353
583.092	2.25103
583.113	2.36753
583.134	2.53953
583.155	2.71403
583.176	2.86403
583.197	3.12553
583.218	3.26653
583.239	3.39053
583.26	3.58203
583.281	3.81853
583.302	4.04203
583.323	4.34403
583.344	4.61003
583.365	4.94353
583.386	5.16853
583.407	5.47003
583.428	5.70703
583.449	6.00003
583.47	6.25153
583.491	6.63153
583.512	6.85503
583.533	7.15053
583.554	7.47453
583.575	7.82778
583.596	8.16778
583.617	8.58778
583.638	8.89278
583.659	9.36778
583.68	9.70278
583.701	10.1578
583.722	10.5478
583.743	10.8378
583.764	11.2928
583.785	11.8578
583.806	12.4228
583.827	12.9578
583.848	13.6478
583.869	14.1128
583.89	14.6628
583.911	15.0778
583.932	15.6328
583.953	16.0628
583.974	16.4928
583.995	16.9178
584.016	17.4478
584.037	18.0028
584.058	18.5378
584.079	19.0778
584.1	19.6678
584.121	20.3378
584.142	20.9978
584.163	21.4978
584.184	22.1478
584.205	22.7528
584.226	23.1328
584.247	23.7478
584.268	24.4928
584.289	25.1828
584.31	25.9528
584.331	26.7578
584.352	27.6178
584.373	28.2728
584.394	29.0278
584.415	29.6628
584.436	30.1678
584.457	30.7928
584.478	31.3428
584.499	31.7428
584.52	32.4678
584.541	33.1828
584.562	33.5978
584.583	34.5428
584.604	35.2928
584.625	35.9678
584.646	36.6078
584.667	37.2728
584.688	38.1578
584.709	38.3428
584.73	39.1078
584.751	40.1178
584.772	40.8028
584.793	41.6628
584.814	42.4378
584.835	43.3828
584.856	44.0678
584.877	44.9278
584.898	45.4778
584.919	46.0978
584.94	46.6978
584.961	47.2878
584.982	47.8578
585.003	48.6678
585.024	49.1528
585.045	49.7828
585.066	50.3178
585.087	51.1378
585.108	51.8278
585.129	52.6328
585.15	53.2928
585.171	53.8378
585.192	54.2828
585.213	54.9378
585.234	55.7728
585.255	56.8878
585.276	57.8028
585.297	58.5578
585.318	59.3378
585.339	60.1878
585.36	60.8328
585.381	61.4478
585.402	62.2228
585.423	62.9578
585.444	63.8028
585.465	64.3378
585.486	65.1328
585.507	65.5728
585.528	66.4128
585.549	67.1128
585.57	67.9278
585.591	68.8778
585.612	69.5628
585.633	70.3928
585.654	71.1828
585.675	71.6728
585.696	72.1678
585.717	72.9278
585.738	73.6528
585.759	74.6028
585.78	75.4178
585.801	76.2278
585.822	76.9828
585.843	77.7878
585.864	78.5253
585.885	78.9253
585.906	79.9253
585.927	80.6753
585.948	81.0753
585.969	81.2753
585.99	82.1253
586.011	82.8753
586.032	83.6253
586.053	84.0253
586.074	84.7753
586.095	85.7753
586.116	86.5253
586.137	87.2253
586.158	87.6753
586.179	88.8753
586.2	89.6753
586.221	90.8753
586.242	91.7253
586.263	92.4753
586.284	93.5253
586.305	94.4253
586.326	95.0253
586.347	95.9253
586.368	96.3253
586.389	97.2253
586.41	97.7253
586.431	98.6253
586.452	99.1253
586.473	100.075
586.494	100.525
586.515	101.775
586.536	102.475
586.557	103.375
586.578	103.925
586.599	104.775
586.62	105.025
586.641	106.325
586.662	106.375
586.683	107.325
586.704	108.275
586.725	109.325
586.746	110.125
586.767	111.075
586.788	112.275
586.809	112.875
586.83	113.525
586.851	114.325
586.872	114.525
586.893	115.025
586.914	115.775
586.935	116.325
586.956	117.075
586.977	117.675
586.998	118.375
587.019	119.125
587.04	120.075
587.061	121.175
587.082	121.975
587.103	122.475
587.124	123.425
587.145	123.525
587.166	124.725
587.187	125.625
587.208	126.425
587.229	127.275
587.25	128.325
587.271	129.225
587.292	130.125
587.313	130.825
587.334	131.325
587.355	131.975
587.376	132.525
587.397	133.375
